2356000000,1.000000000000000,1.000000000000000,0.000000000000000,0,0,0,0,0,34,UPDATESTANDBY
2456000000,1.000000000000000,1.000000000000000,0.000000000000000,1,0,0,1,2356000000,7,UPDATESTANDBY
2555000000,1.000000000000000,1.000000000000000,0.000000000000000,1,0,0,2,2456000000,6,UPDATESTANDBY
2655000000,1.000000000000000,1.000000000000000,0.000000000000000,1,0,0,3,2555000000,6,UPDATESTANDBY
2755000000,1.000000000000000,1.000000000000000,0.000000000000000,1,0,0,4,2655000000,6,UPDATESTANDBY
2855000000,1.000000000000000,1.000000000000000,0.000000000000000,1,0,0,5,2756000000,6,UPDATESTANDBY
2955000000,1.000000000000000,1.000000000000000,0.000000000000000,1,0,0,6,2855000000,6,UPDATESTANDBY
3055000000,1.000000000000000,1.000000000000000,0.000000000000000,1,0,0,7,2955000000,6,UPDATESTANDBY
3155000000,1.000000000000000,1.000000000000000,0.000000000000000,1,0,0,8,3055000000,6,UPDATESTANDBY
3255000000,1.000000000000000,1.000000000000000,0.000000000000000,1,0,0,9,3155000000,6,UPDATESTANDBY
3355000000,1.000000000000000,1.000000000000000,0.000000000000000,1,0,0,10,3255000000,7,UPDATESTANDBY
3455000000,1.000000000000000,1.000000000000000,0.000000000000000,1,0,0,11,3356000000,6,UPDATESTANDBY
3555000000,1.000000000000000,1.000000000000000,0.000000000000000,1,0,0,12,3455000000,6,UPDATESTANDBY
3655000000,1.000000000000000,1.000000000000000,0.000000000000000,1,0,0,13,3555000000,6,UPDATESTANDBY
3755000000,1.000000000000000,1.000000000000000,0.000000000000000,1,0,0,14,3655000000,6,UPDATESTANDBY
3855000000,1.000000000000000,1.000000000000000,0.000000000000000,1,0,0,15,3756000000,6,UPDATESTANDBY
3956000000,1.000000000000000,1.000000000000000,0.000000000000000,1,0,0,16,3856000000,6,UPDATESTANDBY
4055000000,1.000000000000000,1.000000000000000,0.000000000000000,1,0,0,17,3956000000,6,UPDATESTANDBY
4155000000,1.000000000000000,1.000000000000000,0.000000000000000,1,0,0,18,4055000000,6,UPDATESTANDBY
4255000000,1.000000000000000,1.000000000000000,0.000000000000000,1,0,0,19,4155000000,6,UPDATESTANDBY
4355000000,1.000000000000000,1.000000000000000,0.000000000000000,1,0,0,20,4255000000,7,UPDATESTANDBY
4455000000,1.000000000000000,1.000000000000000,0.000000000000000,1,0,0,21,4355000000,6,UPDATESTANDBY
4555000000,1.000000000000000,1.000000000000000,0.000000000000000,1,0,0,22,4455000000,6,UPDATESTANDBY
